ind_id,Citation.number,Citation,Year,Global.Change.Driver,Effect,Endpoint,Endpoint_Host_Parasite,Native.host.type,Ectothermic.host,Enemy.type,Ectoparasite,Vector,Vector.borne,Free.living.stages,Route,Macroparasite,Human.Parasite,Zoonotic,Venue,Habitat,Enemy_Random_Effect,Enemy_Random_EffectIS,Native.host,ContinentUse,humanendpoint,Predictor_Type,Error_Type,MeanControl,VarianceControl,SampleSizeControl,MeanTreatment,VarianceTreatment,SampleSizeTreatment,Coefficient,CoefficientVariance,Coef_Type,SD_Y,SDControl,SDTreatment,Sample_size,SMDH_yi,SMDH_vi,SMDH_viC,LRR_yi,LRR_vi,LRR_viC
2161,CN_47,"Biolley, M. A., et al. (1990). ""Intestinal infection by parasites and/or hosts in school children of the IX region, Chile."" Boletin Chileno de Parasitologia 45(3-4): 86-91.",1990,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,South America,Yes,Categorical,SE,0.147,NA,68,0.014,NA,67,0.087878788,1.064139509,OR,NA,NA,NA,135,-1.333145169,0.344206165,0.344206165,NA,NA,NA
2162,CN_64,"Chandrasekhar, M. R. and C. N. Nagesha (2003). ""Intestinal helminthic infestation in children."" Indian Journal of Pathology and Microbiology 46(3): 492-494.",2003,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Asia,Yes,Categorical,SE,0.478,NA,500,0.342,NA,500,0.567600565,0.13001148,OR,NA,NA,NA,1000,-0.312003433,0.005137891,0.005137891,NA,NA,NA
2163,CN_74,"Colwell, E. J., et al. (1971). ""Intestinal parasitism in residents of the Mekong delta of Vietnam."" The Southeast Asian journal of tropical medicine and public health 2(1): 25-28.",1971,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Asia,Yes,Categorical,SE,0.247,NA,287,0.508,NA,122,3.143661972,0.226957784,OR,NA,NA,NA,409,0.630321309,0.015657113,0.015657113,NA,NA,NA
2164,139,"Coulibaly, J. T., et al. (2012). ""Intestinal parasitic infections in schoolchildren in different settings of Côte dIvoire: Effect of diagnostic approach and implications for control."" Parasites and Vectors 5(1).",2012,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.112,NA,220,0.131,NA,220,1.184293194,0.291284339,OR,NA,NA,NA,440,0.093095378,0.025790263,0.025790263,NA,NA,NA
2165,CN_81,"Curtale, F., Shamy, M.Y., Zaki, A., Abdel-Fattah, M. and Rocchi, G., 1998. Different patterns of intestinal helminth infection among young workers in urban and rural areas of Alexandria Governorate, Egypt",1998,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,Africa,Yes,Categorical,SE,NA,NA,100,NA,NA,308,4.1512,2.545,OR,NA,NA,NA,408,0.78330957,1.968779518,1.968779518,NA,NA,NA
2166,CN_104,Effect of tourism and trade on intestinal parasitic infections in Guatemala,2009,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,humans,South America,Yes,Categorical,SE,0.67,NA,75,0.49,NA,196,0.48,0.283578326,OR,NA,NA,NA,271,-0.403529135,0.024443736,0.024443736,NA,NA,NA
2167,CN_143,"Fernandez, M. C., S. Verghese, R. Bhuvaneswari, S. J. Elizabeth, T. Mathew, A. Anitha, and A. K. Chitra. 2002. A comparative study of the intestinal parasites prevalent among children living in rural and urban settings in and around Chennai. Journal of Communicable Diseases 34:35-39.",2002,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,"Mammals (swine, humans)",Asia,Yes,Categorical,SE,0.528,NA,125,0.005,NA,199,0.004514845,1.018406192,OR,NA,NA,NA,324,-2.970447629,0.315256153,0.315256153,NA,NA,NA
2168,CN_162,Frequency of Intestinal Parasitic Infection Among Children in Hadhramout Governorate (Yemen); A.M. Al-Haddad and S.H. Baswaid,2010,HLC,Urbanization,frequency,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,Asia,Yes,Categorical,SE,0.320574163,NA,209,0.195804196,NA,143,0.516028553,0.257638438,OR,NA,NA,NA,352,-0.36397326,0.02017636,0.02017636,NA,NA,NA
2169,CN_163,"Gamboa, M. I., Basualdo, J. A., Córdoba, M. A., Pezzani, B. C., Minvielle, M. C., & Lahitte, H. B. Distribution of intestinal parasitoses in relation to environmental and sociocultural parameters in La Plata, Argentina.",2003,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,South America,Yes,Categorical,SE,0.079207921,NA,101,0,NA,91,0.06010929,1.462624767,OR,NA,NA,NA,192,-1.543984372,0.650260473,0.650260473,NA,NA,NA
2170,CN_163,"Gamboa, M. I., Basualdo, J. A., Córdoba, M. A., Pezzani, B. C., Minvielle, M. C., & Lahitte, H. B. Distribution of intestinal parasitoses in relation to environmental and sociocultural parameters in La Plata, Argentina.",2003,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,South America,Yes,Categorical,SE,0.22,NA,100,0,NA,91,0.019064967,1.438093272,OR,NA,NA,NA,191,-2.174533855,0.628630746,0.628630746,NA,NA,NA
2171,CN_164,"Gamboa, M. I., L. E. Kozubsky, M. E. Costas, M. Garraza, M. I. Cardozo, M. L. Susevich, P. N. Magistrello, and G. T. Navone. 2009. Associations between geohelminths and socioenvironmental conditions among different human populations in Argentina. Revista Panamericana de Salud Publica/Pan American Journal of Public Health 26:1-8.",2009,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Mammals,South America,Yes,Categorical,SE,0.129,NA,194,0.201,NA,314,1.696733068,0.256464889,OR,NA,NA,NA,508,0.291057902,0.019992971,0.019992971,NA,NA,NA
2172,CN_164,"Gamboa, M. I., L. E. Kozubsky, M. E. Costas, M. Garraza, M. I. Cardozo, M. L. Susevich, P. N. Magistrello, and G. T. Navone. 2009. Associations between geohelminths and socioenvironmental conditions among different human populations in Argentina. Revista Panamericana de Salud Publica/Pan American Journal of Public Health 26:1-8.",2009,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Mammals,South America,Yes,Categorical,SE,0.129,NA,194,0.042,NA,192,0.293913044,0.419942785,OR,NA,NA,NA,386,-0.673767036,0.053604563,0.053604563,NA,NA,NA
2173,CN_173,"Giardia lamblia and Other Intestinal Parasites in Aizawl, Mizoram; Saha et al",1994,HLC,Urbanization,number infected,Host,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,Asia,Yes,Categorical,SE,0.105084746,NA,295,0.094972067,NA,179,0.893667861,0.317871534,OR,NA,NA,NA,474,-0.061882458,0.03071318,0.03071318,NA,NA,NA
2174,CN_175,"Giraldi, N., Vidotto, O., Navarro, I.T. and Garcia, J.L. Enteroparasites prevalence among daycare and elementary school children of municipal schools, Rolândia, PR, Brazil",2001,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,South America,Yes,Categorical,SE,0.012658228,NA,158,0.061594203,NA,276,5.11969112,0.754383715,OR,NA,NA,NA,434,0.89880792,0.172984073,0.172984073,NA,NA,NA
2175,CN_198,"Ikeh, E. I., et al. (2007). ""Intestinal parasitism in Magama Gumau rural village and Jos township in north central Nigeria."" The Nigerian postgraduate medical journal 14(4): 290-295.",2007,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.018,NA,111,0,NA,93,0.234224599,1.555579508,OR,NA,NA,NA,204,-0.797265128,0.735539392,0.735539392,NA,NA,NA
2176,CN_212,"Kalenga, M. K., M. K. Nyembo, M. Nshimba, and J. M. Foidart. 2003. Anemia associated with malaria and intestinal helminthiasis at Lubumbashi. Sante Publique 15:413-421.",2003,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Mammals,Africa,Yes,Categorical,SE,0.381,NA,1172,0.169,NA,602,0.332071749,0.124191322,OR,NA,NA,NA,1774,-0.60753002,0.004688177,0.004688177,NA,NA,NA
2177,CN_213,"Kalenga, M. K., Nyembo, M. K., Nshimba, M., & Foidart, J. M. (2003). Study of anemia prevalence and impact of malaria and intestinal helminthiasis in pregnant and breast-feeding women in Congo (Lubumbashi, Democratic Republic of Congo). Journal de Gynecologie Obstetrique et Biologie de La Reproduction, 32(7), 647–653.",2003,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.380546075,NA,1172,0.17,NA,602,0.332071749,0.124191322,OR,NA,NA,NA,1774,-0.60753002,0.004688177,0.004688177,NA,NA,NA
2178,CN_215,"Kaminsky, R. G., et al. (2014). ""High prevalence of soil-transmitted helminths in Southern Belize-highlighting opportunity for control interventions."" Asian Pacific Journal of Tropical Biomedicine 4(5): 345-353.",2014,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,South America,Yes,Categorical,SE,0.382075472,NA,212,0.313432836,NA,134,0.738325282,0.233791266,OR,NA,NA,NA,346,-0.166892158,0.016614148,0.016614148,NA,NA,NA
2179,CN_226,"Knopp, S., Mohammed, K. A., Khamis, I. S., Mgeni, A. F., Stothard, J. R., Rollinson, D., Marti, H., & Utzinger, J. (2008). Spatial distribution of soil-transmitted helminths, including Strongyloides stercoralis, among children in Zanzibar. Geospatial Health, 3(1), 47–56. https://doi.org/10.4081/gh.2008.231",2008,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.1509,NA,265,0,NA,62,0.04454321,1.430079001,OR,NA,NA,NA,327,-1.711385599,0.621643746,0.621643746,NA,NA,NA
2180,CN_244,"Le Corroller, Y., & Papa, F. (1970). Survey of entero-infections in urban and rural areas of the Algerois. Archives. Institut Pasteur d""Algerie, 48, 85–91.",1970,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.04,NA,99,0.023,NA,570,0.554308797,0.582447186,OR,NA,NA,NA,669,-0.324936517,0.103118031,0.103118031,NA,NA,NA
2181,CN_255,"Mahdi, N. K., Setrak, S. K., & Shiwaish, S. M. (1993). Diagnostic methods for intestinal parasites in southern Iraq with reference to Strongyloides stercoralis.",1993,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Human,Asia,Yes,Categorical,SE,0,NA,132,0.02,NA,200,6.06870229,1.494944297,OR,NA,NA,NA,332,0.991864736,0.679315511,0.679315511,NA,NA,NA
2182,CN_274,"Mngomezulu, N., J. M. Govere, D. N. Durrheim, R. Speare, L. Viljoen, C. Appleton, and M. Booman. 2002. Burden of schistosomiasis and soil-transmitted helminth infections in primary school children in Mpumalanga, South Africa, and implications for control. South African Journal of Science 98:607-610.",2002,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Mammals,Africa,Yes,Categorical,SE,0.139,NA,2840,0.063,NA,869,0.418406168,0.149505189,OR,NA,NA,NA,3709,-0.480277118,0.006794133,0.006794133,NA,NA,NA
2183,CN_274,"Mngomezulu, N., J. M. Govere, D. N. Durrheim, R. Speare, L. Viljoen, C. Appleton, and M. Booman. 2002. Burden of schistosomiasis and soil-transmitted helminth infections in primary school children in Mpumalanga, South Africa, and implications for control. South African Journal of Science 98:607-610.",2002,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Mammals,Africa,Yes,Categorical,SE,0.139,NA,2840,0.123,NA,792,0.863733722,0.121197584,OR,NA,NA,NA,3632,-0.080747895,0.004464876,0.004464876,NA,NA,NA
2184,CN_276,"Montoya, G. A. C., et al. (2009). ""Intestinal parasitism features in children from two communities of ""XX Aniversario"" Polyclinic."" Revista Cubana de Medicina General Integral 25(1).",2009,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,South America,Yes,Categorical,SE,0.138,NA,120,0,NA,123,0.023944477,1.440451963,OR,NA,NA,NA,243,-2.051159271,0.630694536,0.630694536,NA,NA,NA
2185,CN_278,"Motakef, M., Rezvani, H., & Elahi, R. (1977). A survey of intestinal parasitic infestation in Khorasan Province, Iran. Pahlavi Medical Journal, 8(2), 208–219.",1977,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Asia,Yes,Categorical,SE,0.112,NA,7807,0.0582,NA,32460,0.490153469,0.043017367,OR,NA,NA,NA,40267,-0.393110433,0.000562483,0.000562483,NA,NA,NA
2186,CN_285,"Ndenecho, L., Ndamukong, K. J. N., & Matute, M. M. (2002). Soil transmitted nematodes in children in buea health district of Cameroon. East African Medical Journal, 79(8), 442–445. https://doi.org/10.4314/eamj.v79i8.8832",2002,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.481,NA,129,0.341,NA,126,0.559852313,0.257601266,OR,NA,NA,NA,255,-0.318867101,0.020170539,0.020170539,NA,NA,NA
2187,CN_285,"Ndenecho, L., Ndamukong, K. J. N., & Matute, M. M. (2002). Soil transmitted nematodes in children in buea health district of Cameroon. East African Medical Journal, 79(8), 442–445. https://doi.org/10.4314/eamj.v79i8.8832",2002,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.588,NA,85,0.341,NA,126,0.362650602,0.289612561,OR,NA,NA,NA,211,-0.55721223,0.025495075,0.025495075,NA,NA,NA
2188,CN_304,"Oninla, S. O., et al. (2007). ""Intestinal helminthiases among rural and urban schoolchildren in south-western Nigeria."" Annals of Tropical Medicine and Parasitology 101(8): 705-713.",2007,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.309,NA,366,0.243,NA,383,0.718004272,0.164326172,OR,NA,NA,NA,749,-0.182460665,0.008207955,0.008207955,NA,NA,NA
2189,CN_305,"Onubogu, U. V. (1978). ""Intestinal parasites of school children in urban and rural areas of Eastern Nigeria."" Zentralblatt fur Bakteriologie Mikrobiologie und Hygiene - Abt. 1 Orig. A 242(1): 121-131.",1978,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.141934409,NA,930,0.155419924,NA,793,1.109837178,0.135836332,OR,NA,NA,NA,1723,0.057430771,0.005608586,0.005608586,NA,NA,NA
2190,CN_342,"Rocha, R. S., J. G. Silva, S. V. Peixoto, R. L. Caldeira, J. O. Firmo, S. Carvalho O dos, and N. Katz. 2000. Assessment of schistosomiasis and other intestinal parasitoses in school children of the Bambuí municipality, Minas Gerais, Brazil. Revista da Sociedade Brasileira de Medicina Tropical 33:431-436.",2000,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,"Mammals (swine, humans)",South America,Yes,Categorical,SE,0.049,NA,535,0.048,NA,2366,0.991016532,0.222805194,OR,NA,NA,NA,2901,-0.004973939,0.015089406,0.015089406,NA,NA,NA
2191,CN_374,"Shield, J. M., and F. Kow. 2013. A comparative study of intestinal helminths in pre-school-age urban and rural children in Morobe Province, Papua New Guinea. Papua and New Guinea medical journal 56:14-31.",2013,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,"Mammals (swine, humans)",Australia,Yes,Categorical,SE,0.242,NA,473,0.075,NA,294,0.254708462,0.246350282,OR,NA,NA,NA,767,-0.753277591,0.01844708,0.01844708,NA,NA,NA
2192,CN_394,"Staudacher, O., Heimer, J., Steiner, F., Kayonga, Y., Havugimana, J. M., Ignatius, R., Musemakweri, A., Ngabo, F., Harms, G., Gahutu, J. B., & Mockenhaupt, F. P. (2014). Soil-transmitted helminths in southern highland Rwanda: Associated factors and effectiveness of school-based preventive chemotherapy. Tropical Medicine & International Health : TM & IH, 19(7), 812–824. https://doi.org/10.1111/tmi.12321",2014,HLC,Urbanization,Seroprevalence of anti-pathogen antibodies,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SE,0.375,NA,301,0.118,NA,321,0.223396604,0.209804826,OR,NA,NA,NA,622,-0.825335381,0.013379887,0.013379887,NA,NA,NA
2193,CN_401,"Sugunan, A. P., et al. (1996). ""Intestinal Parasitic Infestation among different Population groups of Andaman and Nicobar Islands."" Journal of Communicable Diseases 28(4): 253-259.",1996,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Asia,Yes,Categorical,SE,0.243,NA,490,0.408,NA,510,2.147253603,0.138628027,OR,NA,NA,NA,1000,0.421003123,0.005841489,0.005841489,NA,NA,NA
2194,CN_432,"Turner, K. J., Dowse, G. K., Stewart, G. A., & Alpers, M. P. (1986). Studies on bronchial hyperreactivity, allergic responsiveness, and asthma in rural and urban children of the highlands of Papua New Guinea. The Journal of Allergy and Clinical Immunology, 77(4), 558–566. https://doi.org/10.1016/0091-6749(86)90345-4",1986,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Australia,Yes,Categorical,SE,17,NA,54,0.129,NA,31,0.13943,0.535694833,OR,NA,NA,NA,85,-1.0764,0.087228102,0.087228102,NA,NA,NA
2195,CN_455,"Wani, S. A., et al. (2008). ""Intestinal helminths in a population of children from the Kashmir valley, India."" Journal of helminthology 82(4): 313-317.",2008,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Asia,Yes,Categorical,SE,0.6908,NA,1569,0.6652,NA,687,0.888998075,0.097572408,OR,NA,NA,NA,2256,-0.064847886,0.002893847,0.002893847,NA,NA,NA
2196,CN_459,"Wördemann, M. Polman, K. Menocal Heredia, L. T. Junco Diaz, R. Collado Madurga, A. M. Núñez Fernández, F. A. Cordovi Prado, R. A. Ruiz Espinosa, A. Pelayo Duran, L. Bonet Gorbea, M. Rojas Rivero, L. Gryseels, B. (2006). ""Prevalence and risk factors of intestinal parasites in Cuban children."" Tropical Medicine and International Health 11(12): 1813-1820.",2006,HLC,Urbanization,Prevalence,Host,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,South America,Yes,Categorical,95CI,NA,NA,631,NA,NA,682,3.22,1.096938776,OR,NA,NA,NA,1313,0.644344834,0.365751644,0.365751644,NA,NA,NA
2197,CN_222,"Khurana, S., A. Aggarwal, and N. Malla. 2005. Comparative analysis of intestinal parasitic infections in slum, rural and urban populations in and around union Territory, Chandigarh. Journal of Communicable Diseases 37:239-243.",2005,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris spp.,Ascaris spp._,Mammals,Asia,Yes,Categorical,SE,0.015,NA,200,0.005,NA,200,0.32998325,1.159066263,OR,NA,NA,NA,400,-0.610113119,0.408355152,0.408355152,NA,NA,NA
2198,CN_78,"Costa,L.; Pereira Da Silva, L. H. and Pessoa,S.B. (1955). Nota sôbre a incidência de parasitoses intestinais em zonas urbana e rural do Estado da Paraíba",1955,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris_lumbricoides,Ascaris_lumbricoides_,Homo_sapiens,South America,Yes,Categorical,SE,0.861,NA,496,0.861,NA,1389,1.001371176,0.151169248,OR,NA,NA,NA,1885,0.00075515,0.006946218,0.006946218,NA,NA,NA
2199,CN_101,"Dyab, A. K., El-Salahy, M. M., Abdelmoneiem, H. M., Amin, M. M., & Mohammed, M. F. (2016). Parasitological Studies on some intestinal parasites in primary school children in Aswan Governorate, Egypt. Journal of the Egyptian Society of Parasitology, 46(3), 581-586.",2016,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris_lumbricoides,Ascaris_lumbricoides_,Homo_sapiens,Africa,Yes,Categorical,SE,0.033,NA,60,0.033,NA,30,1,1.245682198,OR,NA,NA,NA,90,0,0.471667579,0.471667579,NA,NA,NA
